timestamp,open,high,low,close,volume,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,sma_20,ema_20,atr,price_change,volume_sma,volume_ratio,price_momentum_5,price_momentum_10,volatility,trend_5,trend_10,rsi_sentiment,macd_sentiment,sentiment_score,future_return_5,future_return_10,label
2026-04-08 15:00:00,70912.89,71349.05,70833.3,71310.0,873.16856,47.53482136793273,481.1751888453582,592.6384511511767,-111.46326230581849,71385.41,72703.49594114798,70067.32405885203,71385.41,71106.49925423754,484.2900000000009,0.005600111009452569,1253.5477175,0.6965578954915211,-0.002336136753399387,-0.0058705359321131745,0.006713746343623556,-1,-1,0,-1,-0.6,0.0008824849249753353,-0.005344411723461007,1
2026-04-08 16:00:00,71309.99,71699.0,71250.93,71602.1,757.94566,53.3246977547496,461.9093783833814,566.492483748121,-104.5831053647396,71499.5455,72390.48146824577,70608.60953175422,71499.5455,71153.91250812881,481.57928571428783,0.0040961996914878895,1236.5672614999999,0.6129433340169341,-0.0010187635542150408,-0.001820508892110384,0.006706152817481978,-1,-1,0,-1,-0.6,-0.000708219451664216,-0.007562068710275316,1
2026-04-08 17:00:00,71602.11,71963.94,71490.55,71888.19,682.09647,57.95723647614155,464.05730737702106,546.005352659579,-81.94804528255793,71597.573,72112.27528574475,71082.87071425526,71597.573,71224.12934379742,500.90785714285863,0.003995553203048452,1183.5703405,0.5763041254581016,-0.0025496743185108306,0.0036382628537412476,0.006521241799650078,-1,1,0,-1,-0.6,-0.0114532025357712,-0.012461017588563661,2
2026-04-08 18:00:00,71888.19,71888.2,71085.22,71099.63,703.75724,44.55594581033632,398.3207690224517,516.4683254210145,-118.14755639856276,71576.85,72137.06641859414,71016.63358140587,71576.85,71212.22846079095,530.4500000000013,-0.010969256563560736,1076.6749045000001,0.6536394942044458,-0.006988546509979376,-0.00975445682451248,0.00487457576704922,-1,-1,0,-1,-0.6,-0.0004177236927958017,-0.004467393149584664,1
2026-04-08 19:00:00,71099.63,71372.22,71019.0,71318.48,473.49397,45.245086289549256,359.5352968448278,485.0816257605091,-125.54632891568127,71546.563,72093.03390971194,71000.09209028805,71546.563,71222.38146538018,536.2800000000009,0.003078075089842036,915.8001419999998,0.5170276223870689,0.005719694362998462,-0.005027841538238542,0.004736289136611601,1,-1,0,-1,0.0,-0.007052590015939719,-0.004689948523860843,1
2026-04-08 20:00:00,71318.47,71481.7,71267.91,71372.93,226.24698,45.90412911511143,329.345388605725,453.9343037465334,-124.58891514080835,71529.7,72075.7252683948,70983.67473160519,71529.7,71236.76275093667,525.8164285714291,0.0007634767314166346,869.4399565,0.26022151191529697,0.0008824849249753353,-0.0014557134338916145,0.0047034521346984715,1,-1,0,-1,0.0,-0.006221406351119341,-0.0047789827319685285,1
2026-04-08 21:00:00,71372.94,71748.0,71330.86,71551.39,367.89907,49.146715639067466,316.03158282730146,426.3537067287597,-110.32212390145821,71533.421,72078.9473333075,70987.8946666925,71533.421,71266.80915701386,532.115,0.002500387752051081,856.75388,0.4294104509920632,-0.000708219451664216,-0.0017262614977134882,0.004684449255942409,-1,-1,0,-1,-0.6,-0.006858706728129271,-0.007957637161206899,1
2026-04-08 22:00:00,71551.4,71571.6,71064.84,71064.84,374.67564,42.3088189754019,263.53816578921396,393.7905486379559,-130.25238284874195,71518.416,72098.84677691925,70937.98522308074,71518.416,71247.52644087464,553.7771428571432,-0.006800007658831042,817.7995385,0.4581509555351748,-0.0114532025357712,-0.013973674917911905,0.004920449586251338,-1,-1,0,-1,-0.6,-0.0010194914953723933,0.00259861275984008,1
2026-04-08 23:00:00,71064.84,71204.0,70901.89,71069.93,517.86174,43.470792588780185,219.81103061515023,358.99460237368885,-139.18357175853862,71507.543,72113.76975959218,70901.31624040783,71507.543,71230.57466660725,549.1957142857146,7.162473031674388e-05,821.6310580000002,0.6302850104772938,-0.0004177236927958017,-0.007403350921319718,0.004916268333726362,-1,-1,0,-1,-0.6,-0.004051361806603593,0.006539333864547192,1
2026-04-09 00:00:00,71069.93,71133.71,70650.0,70815.5,677.85142,42.986466599091564,162.91083550505573,319.77781053624466,-156.86697503118893,71470.009,72149.4802948008,70790.53770519921,71470.009,71190.96377330311,560.0042857142865,-0.003579995083715315,819.4679894999999,0.8271847450851526,-0.007052590015939719,-0.0013732343122998536,0.004876500337288054,-1,-1,0,-1,-0.6,0.0023794225840387817,0.006509168190579784,1
2026-04-09 01:00:00,70815.5,70956.7,70466.0,70928.89,495.03665,41.94308344436072,125.45621324366948,280.9134605832948,-155.45724733962533,71429.8985,72138.55922497825,70721.23777502174,71429.8985,71165.9586901609,571.3471428571439,0.001601203126434081,803.1299445000001,0.6163842518761918,-0.006221406351119341,-0.005344411723461007,0.004857593723431345,-1,-1,0,-1,-0.6,0.0014514537024334917,0.003119744296012472,1
2026-04-09 02:00:00,70928.9,71198.8,70816.36,71060.64,664.15391,38.418107565204004,105.1220007903903,245.75514655548253,-140.63314576509222,71396.296,72108.22986698734,70684.36213301266,71396.296,71155.91173405258,555.8035714285725,0.0018574941747995233,795.777831,0.8345971502691937,-0.006858706728129271,-0.007562068710275316,0.0048862415088234395,-1,-1,0,-1,-0.6,-0.0011065197273765204,0.003081734135802927,1
2026-04-09 03:00:00,71060.64,71124.05,70845.27,70992.39,808.25356,42.33232884595,82.58240368902625,213.12058159415253,-130.53817790512628,71364.536,72089.57768845324,70639.49431154675,71364.536,71140.31491356135,479.50214285714384,-0.000960447302472911,788.99805,1.02440501595663,-0.0010194914953723933,-0.012461017588563661,0.004882073986097197,-1,-1,0,-1,-0.6,0.003621796646091191,-0.0026821184636832696,1
2026-04-09 04:00:00,70992.37,71006.13,70734.77,70782.0,304.15042,48.12249675797874,47.29641650945996,179.9557352537507,-132.65931874429074,71313.636,72052.75481866208,70574.51718133791,71313.636,71106.14345328798,424.3000000000008,-0.0029635570798504096,779.147969,0.39036284775324875,-0.004051361806603593,-0.004467393149584664,0.004865258589951299,-1,-1,0,-1,-0.6,0.010633776948941742,0.004827639795428329,0
2026-04-09 05:00:00,70781.99,71087.12,70689.38,70984.0,495.401,45.0461347694477,35.140935653907945,150.99276602544273,-115.85183037153479,71278.8925,72011.0171349707,70546.76786502931,71278.8925,71094.49648700301,415.8707142857144,0.0028538328953688907,782.918044,0.6327622716024668,0.0023794225840387817,-0.004689948523860843,0.00492250944850436,1,-1,0,-1,0.0,0.004119942522258446,0.01631339456779002,0
2026-04-09 06:00:00,70983.99,71082.71,70809.94,71031.84,538.94746,40.6395062538982,29.014640561304986,126.5971346602523,-97.58249409894731,71256.6355,71990.46748772531,70522.8035122747,71256.6355,71088.52258659806,403.34928571428566,0.0006739546940155439,784.1544670000001,0.6872975704160593,0.0014514537024334917,-0.0047789827319685285,0.004896946577291588,1,-1,0,-1,0.0,0.001665872656543943,0.014768447501852577,0
2026-04-09 07:00:00,71031.83,71116.0,70955.4,70982.01,922.88611,33.87488255559012,19.927447646667133,105.26319286939797,-85.33574522273084,71221.98,71937.84376231018,70506.11623768981,71221.98,71078.3683562066,381.00714285714326,-0.000701516390396173,791.3348235,1.1662397288649082,-0.0011065197273765204,-0.007957637161206899,0.004843529111773966,-1,-1,0,-1,-0.6,0.004192893382422014,0.019236986949228596,0
2026-04-09 08:00:00,70982.01,71380.0,70865.42,71249.51,562.42694,53.2742334344059,33.82932864163013,90.97641767294904,-57.14708903131891,71180.858,71775.33750196476,70586.37849803522,71180.858,71094.68235015802,360.4071428571437,0.003768560512727115,758.1558985,0.7418354735652036,0.003621796646091191,0.00259861275984008,0.004743141970605739,1,1,0,-1,0.0,-0.006281166003808236,0.008971009063781787,1
2026-04-09 09:00:00,71249.51,71575.0,71109.99,71534.68,512.0201,54.590038639548176,66.99383693546406,86.17990089403683,-19.186063958572774,71177.59150000001,71763.02271846027,70592.16028153975,71177.59150000001,71136.62128782034,368.39214285714326,0.004002413490282297,642.691062,0.7966815321915897,0.010633776948941742,0.006539333864547192,0.004627746061214391,1,1,0,-1,0.0,-0.005745045619830691,0.007851296741664626,1
2026-04-09 10:00:00,71534.69,71534.69,71276.44,71276.45,304.66693,48.11480022509855,71.68777610342659,83.28147563067498,-11.59369952724839,71195.76999999999,71769.04458239528,70622.4954176047,71195.76999999999,71149.94819810148,371.567857142858,-0.003609857484509593,563.1469915,0.541007826728308,0.004119942522258446,0.006509168190579784,0.0041451907224823985,1,1,0,-1,0.0,0.012143421845504543,0.01595926845402662,0
2026-04-09 11:00:00,71276.45,71350.0,71038.5,71150.17,446.85377,41.997047911596844,64.5081735937274,79.52681490695592,-15.018641313228514,71187.77849999999,71758.80000075701,70616.75699924296,71187.77849999999,71149.96933628475,364.0221428571437,-0.001771693174954736,541.831252,0.8247102180809608,0.001665872656543943,0.003119744296012472,0.003969760811657393,1,1,0,-1,0.0,0.013080783925041972,0.01566798786285406,0
2026-04-09 12:00:00,71150.17,71328.79,71040.0,71279.63,382.04593,54.9960225343204,68.44288314554433,77.31002840526247,-8.867145259718143,71171.655,71710.73539253946,70632.57460746054,71171.655,71162.32547714813,348.4528571428569,0.001819531843704647,523.0362655,0.7304387003352064,0.004192893382422014,0.003081734135802927,0.0038744579768405993,1,1,0,-1,0.0,0.014981278662641762,0.009348813959892732,0
2026-04-09 13:00:00,71279.63,71355.24,70629.3,70801.98,696.59545,44.890682144941074,32.75227061136684,68.39847636597341,-35.64620575460657,71117.3445,71563.29257861394,70671.39642138607,71117.3445,71127.98798725205,378.72642857142847,-0.00670107294328004,523.7612145,1.32998670141124,-0.006281166003808236,-0.0026821184636832696,0.003998430262379038,-1,-1,0,-1,-0.6,0.01534858205942835,0.013926022972803986,0
2026-04-09 14:00:00,70801.97,71250.39,70522.77,71123.71,873.72309,55.72993935608139,30.013452946790494,60.7214713509822,-30.708018404191705,71118.5485,71564.42522255491,70672.6717774451,71118.5485,71127.5803571855,396.1485714285705,0.004544081959289903,532.259507,1.641535902147822,-0.005745045619830691,0.004827639795428329,0.0033672264608302607,-1,1,0,-1,-0.6,0.013674905316384711,0.011800846721859548,0
2026-04-09 15:00:00,71123.71,72358.0,70929.44,72141.99,2048.75279,66.87504868738803,108.5544080400432,70.28805901892521,38.26634902111799,71159.724,71795.14846797437,70524.29953202563,71159.724,71224.23428652302,463.1385714285706,0.01431702592567241,611.0224479999999,3.3529910344635985,0.012143421845504543,0.01631339456779002,0.004611833995571303,1,1,0,1,0.6,0.003770065117416399,0.00022095315086234635,1
2026-04-09 16:00:00,72142.0,72399.0,71729.66,72080.87,1429.6831,64.47656318730421,163.9854548543226,89.02753870334521,74.95791615097738,71195.121,71948.48180844473,70441.76019155527,71195.121,71305.85186477436,483.6314285714273,-0.0008472181041860871,671.194254,2.1300586104242782,0.013080783925041972,0.014768447501852577,0.004622590843700692,1,1,0,1,0.6,0.0025537982546548488,-0.001602505630134532,1
2026-04-09 17:00:00,72080.86,72550.0,72062.38,72347.49,1415.90923,68.20343354557902,226.76730534051603,116.57549263919215,110.19181270132388,71234.926,72136.9952426308,70332.85675736921,71234.926,71405.09204757298,498.5485714285699,0.003698900970535046,723.594762,1.9567709778418767,0.014981278662641762,0.019236986949228596,0.00465747397217474,1,1,0,1,0.6,-0.005549328663648323,-0.006618336033496264,1
2026-04-09 18:00:00,72348.0,72380.7,71747.68,71888.69,560.32535,63.93637089441899,236.841642771411,140.6287230906197,96.21291968079129,71276.11850000001,72219.76808282665,70332.46891717338,71276.11850000001,71451.16434811018,524.3814285714273,-0.0063416159980118625,732.8772475,0.76455552674256,0.01534858205942835,0.008971009063781787,0.004620309505424186,1,1,0,1,0.6,-0.0014010548808164325,0.0031799160619006006,1
2026-04-09 19:00:00,71888.69,72300.0,71750.0,72096.32,607.89039,63.98743505007362,258.5674924888881,164.216477303681,94.3510151852071,71327.438,72333.45118642788,70321.42481357211,71327.438,71512.62627393566,535.2571428571422,0.002888215100316893,737.37868,0.8243937701046632,0.013674905316384711,0.007851296741664626,0.004646637779561153,1,1,0,1,0.6,-0.0018487767475511285,0.00043719291081689704,1
2026-04-09 20:00:00,72096.33,72458.31,71985.95,72413.97,497.89389,66.27586288109836,297.93818339057907,190.9608188234808,106.97736456709828,71407.3615,72492.96227741623,70321.76072258377,71407.3615,71598.49195603315,549.5135714285706,0.004405911425160003,728.3808035,0.6835626194533558,0.003770065117416399,0.01595926845402662,0.004599899750785602,1,1,0,1,0.6,-0.0035357818387806716,-0.008404317564690844,1
2026-04-09 21:00:00,72413.96,72700.0,72142.79,72264.95,771.79321,64.76293053848656,313.5183073187509,215.47231674427215,98.04599057447874,71474.1645,72599.49796828412,70348.83103171588,71474.1645,71661.97981958294,577.8428571428564,-0.0020578902109634756,742.2186315,1.0398461817648403,0.0025537982546548488,0.01566798786285406,0.004652500991507237,1,1,0,1,0.6,-0.004145716561071433,-0.010836512029690604,2
2026-04-09 22:00:00,72264.96,73145.0,71945.94,71946.01,1345.32358,57.92092944970856,296.7453343975503,231.72692039256245,65.01841400498787,71518.433,72644.92965427277,70391.93634572724,71518.433,71689.03635458286,626.7342857142846,-0.0044134812243002974,776.2771150000001,1.733045524599807,-0.005549328663648323,0.009348813959892732,0.004796755040473252,-1,1,0,1,0.0,-0.0010749727469250292,-0.004724931931596843,1
2026-04-09 23:00:00,71946.01,72025.53,71585.25,71787.97,795.83731,52.96630713557959,267.63160989758035,238.90785833514084,28.723751562439503,71558.212,72662.46277835529,70453.96122164471,71558.212,71698.46051049029,624.9678571428564,-0.002196647180295219,775.6563024999999,1.026017976563789,-0.0014010548808164325,0.013926022972803986,0.004826204926369315,-1,1,0,1,0.0,0.004587398139270338,-7.800749902808768e-06,1
2026-04-10 00:00:00,71787.98,72028.4,71573.35,71963.03,967.9743,58.20035926884961,255.71911484732118,242.2701096531498,13.449005194171377,71617.2635,72671.94104246465,70562.58595753535,71617.2635,71723.66221132595,639.0249999999984,0.0024385701392586334,808.8474964999999,1.1967327638257703,-0.0018487767475511285,0.011800846721859548,0.00476895971111064,-1,1,0,1,0.0,0.0022902037337781955,-0.0007356555164506062,1
2026-04-10 01:00:00,71963.04,72387.0,71673.48,72157.93,679.67117,61.84234647112724,259.0011052144109,245.61630877780084,13.384796436610088,71675.95999999999,72712.75967458535,70639.16032541463,71675.95999999999,71765.02788942441,667.7407142857129,0.002708335099286252,818.0610049999999,0.8308318888760625,-0.0035357818387806716,0.00022095315086234635,0.004765833533035661,-1,1,0,1,0.0,-0.004885810887313213,-0.00042046660706585026,1
2026-04-10 02:00:00,72157.93,72291.04,71921.59,71965.36,515.54191,57.94034752119602,243.27496691673878,245.14804040420037,-1.8730734874615962,71722.636,72720.66756166487,70724.60443833513,71722.636,71784.10999330765,673.5021428571417,-0.00266872954919839,816.8907274999999,0.6311026587090255,-0.004145716561071433,-0.001602505630134532,0.004829822323482055,-1,-1,0,-1,-0.6,-0.0067186490833922585,0.004075849825527111,1
2026-04-10 03:00:00,71965.36,72027.37,71813.73,71868.67,543.68867,63.54681804904684,220.47570206888486,240.21357272543557,-19.73787065655071,71766.96900000001,72703.34600463866,70830.59199536136,71766.96900000001,71792.16441768318,636.9092857142844,-0.0013435630697880008,797.9308555,0.6813731619130249,-0.0010749727469250292,-0.006618336033496264,0.004841496453327463,-1,-1,0,-1,-0.6,-0.0036538870136317847,0.006299406959945131,1
2026-04-10 04:00:00,71868.67,72212.84,71820.47,72117.29,734.17151,62.8570837021277,219.91518149942567,236.15389447253185,-16.238712973106175,71810.35800000001,72725.96741802843,70894.74858197158,71810.35800000001,71823.13255202878,612.9628571428558,0.0034593655343837515,806.518084,0.9102976418815178,0.004587398139270338,0.0031799160619006006,0.0048314368969968845,1,1,0,-1,0.0,-0.004574215143136828,0.010978088610928305,0
2026-04-10 05:00:00,72117.29,72267.89,72010.4,72127.84,408.69549,49.752294124031344,217.8104177157511,232.48519911560768,-14.674781399856585,71840.01599999999,72756.45331248856,70923.57868751141,71840.01599999999,71852.15552533187,529.3149999999993,0.00014628946817052402,801.3518535000001,0.5100075431472125,0.0022902037337781955,0.00043719291081689704,0.004765701445572783,1,1,0,-1,0.0,-0.003018945250544025,0.004612227400681901,1
2026-04-10 06:00:00,72127.84,72179.85,71792.01,71805.38,448.00931,45.58162659780931,187.9757178206637,223.5833028458105,-35.60758502514679,71866.4625,72744.13011129125,70988.79488870874,71866.4625,71847.70026668198,509.2078571428574,-0.004470673182504714,808.5189725,0.5541110663299865,-0.004885810887313213,-0.008404317564690844,0.004807749157429411,-1,-1,0,-1,-0.6,0.004487268224191432,0.016530098441091656,0
2026-04-10 07:00:00,71805.39,71837.59,71428.0,71481.85,702.39043,36.365555086534314,136.66876470230636,206.20039520022505,-69.53163049791868,71883.0465,72715.07361482272,71051.01938517728,71883.0465,71812.8542229992,503.634285714286,-0.004505651247859177,821.2958055000001,0.8552222296720349,-0.0067186490833922585,-0.010836512029690604,0.004909949058616101,-1,-1,0,-1,-0.6,0.010867513921365868,0.02294022888327585,0
2026-04-10 08:00:00,71481.85,71769.41,71426.15,71606.07,624.89096,45.02408552474052,104.81636111934495,185.92358836829257,-81.10722724894762,71899.3685,72693.49889820805,71105.23810179194,71899.3685,71793.15887092773,482.93714285714356,0.0017377837870733437,833.438057,0.7497749289843144,-0.0036538870136317847,-0.004724931931596843,0.0049086022670388075,-1,-1,0,-1,-0.6,0.009989795557834524,0.020961910072707424,0
2026-04-10 09:00:00,71606.08,71873.0,71583.47,71787.41,281.02303,44.510394193894506,93.12326192793262,167.36352306868264,-74.24026114075002,71948.64,72556.53096078955,71340.74903921045,71948.64,71792.61131874919,464.3321428571435,0.0025324668704762576,812.659436,0.3458066411967436,-0.004574215143136828,-7.800749902808768e-06,0.004648763565863467,-1,-1,0,-1,-0.6,0.015623770240491996,0.020180418822743462,0
2026-04-10 10:00:00,71787.41,71928.29,71711.6,71910.09,238.63388,40.37890186434055,92.68155479588313,152.42712940669452,-59.74557461081139,71987.959,72457.07489150022,71518.84310849979,71987.959,71803.80051636531,446.0699999999997,0.001708934756108338,780.9049755,0.3055863229033812,-0.003018945250544025,-0.0007356555164506062,0.004567949300567201,-1,-1,0,-1,-0.6,0.007654280505002831,0.020186179714140273,0
2026-04-10 11:00:00,71910.1,72261.93,71903.69,72127.59,421.17579,47.4440847009787,108.62039794166049,143.66578311020194,-35.04538516854146,71987.239,72455.40272924904,71519.07527075097,71987.239,71834.63948472652,431.8578571428557,0.0030246103154647486,699.5261254999999,0.6020872911629375,0.004487268224191432,-0.00042046660706585026,0.003299884523608182,1,-1,0,-1,0.0,0.011989032213609363,0.014738881473788323,0
2026-04-10 12:00:00,72127.59,72458.0,72007.5,72258.68,733.4245,56.255276582974965,130.3222487867606,140.99707624466427,-10.67482745790366,71996.12950000001,72478.3228877367,71513.93611226333,71996.12950000001,71875.02651698825,378.3892857142845,0.0018174737295395538,664.7131955,1.1033698517874542,0.010867513921365868,0.004075849825527111,0.0033178268622146073,1,1,0,-1,0.0,0.011942925057584874,0.008557034255261886,0
2026-04-10 13:00:00,72258.69,72409.41,71899.51,72321.4,673.2668,61.09495700789959,150.84078156246687,142.9658173087261,7.874964253740785,71994.825,72473.14164537333,71516.50835462667,71994.825,71917.5403928432,383.3621428571423,0.0008679926065628951,627.581074,1.0727965324206066,0.009989795557834524,0.006299406959945131,0.0032163195378426246,1,1,0,1,0.6,0.010863589476973745,0.008867361527846507,0
2026-04-10 14:00:00,72321.39,73155.58,72258.0,72909.0,2362.6198,66.79353943056398,212.05164861855155,156.78298357350576,55.26866504504579,72045.84049999999,72671.45801060607,71420.22298939391,72045.84049999999,72011.96936877284,414.971428571429,0.008124842715987235,717.6957965,3.2919515643282717,0.015623770240491996,0.010978088610928305,0.003342407182000254,1,1,0,1,0.6,0.004486551728867472,-0.0011052133481463944,1
2026-04-10 15:00:00,72909.0,73289.96,72355.87,72460.51,1324.05053,54.92791671824009,221.82894543964358,169.79217594885333,52.03676949079025,72064.04999999999,72716.47994009768,71411.6200599023,72064.04999999999,72054.68926431157,430.7264285714295,-0.006151366772277789,753.5038035,1.7571915680449515,0.007654280505002831,0.004612227400681901,0.0036311069598148915,1,1,0,1,0.6,0.012436705179138308,0.006815850454268135,0
2026-04-10 16:00:00,72460.52,73069.4,72387.41,72992.33,733.09003,65.06125872977233,269.37010167831613,189.70776109734228,79.66234058097385,72092.968,72853.0847035764,71332.85129642359,72092.968,72143.99167325783,453.0507142857147,0.007339445996170868,765.2636104999999,0.9579575193978207,0.011989032213609363,0.016530098441091656,0.0038595329855793275,1,1,0,1,0.6,0.0027172718010233243,-0.00035291379244906107,1
2026-04-10 17:00:00,72992.32,73146.0,72802.96,73121.66,454.50524,68.20174610322645,313.8608365650289,214.53837619346933,99.32246037155954,72135.8035,73022.71113606806,71248.89586393193,72135.8035,72237.10604739032,462.29357142857145,0.001771829999124508,749.399212,0.6064928181429686,0.011942925057584874,0.02294022888327585,0.0038257691695852804,1,1,0,1,0.6,-0.003345930603873115,-0.00348774904727267,1
2026-04-10 18:00:00,73121.66,73159.81,72880.95,73107.07,597.01721,65.42713035237809,343.97765299357707,240.4262315556509,103.55142143792617,72193.8565,73175.40291802993,71212.31008197006,72193.8565,72319.96225689157,454.1857142857147,-0.00019953048111864824,711.9838935,0.8385262861286903,0.010863589476973745,0.020961910072707424,0.0036472086196690963,1,1,0,1,0.6,-0.0019747748063219106,-0.004117112065905593,1
