Total Return (%),CAGR (%),Sharpe Ratio,Sortino Ratio,Profit Factor,Win Rate (%),Max Drawdown (%),Recovery Factor,Calmar Ratio,Annualized Volatility (%),Time Underwater (bars),Ulcer Index,Max Consecutive Losses,Trade Events,Benchmark Return (%),Alpha vs Benchmark (%),Benchmark Sharpe Ratio,IS_Total Return (%),IS_CAGR (%),IS_Sharpe Ratio,IS_Sortino Ratio,IS_Profit Factor,IS_Win Rate (%),IS_Max Drawdown (%),IS_Recovery Factor,IS_Calmar Ratio,IS_Annualized Volatility (%),IS_Time Underwater (bars),IS_Ulcer Index,IS_Max Consecutive Losses,IS_Trade Events,IS_Benchmark Return (%),IS_Alpha vs Benchmark (%),IS_Benchmark Sharpe Ratio,Walk-Forward Efficiency,IS Annualized Return,OOS Annualized Return,Fold
-1.5041708150549393,-54.20424741634782,-5.157638098858238,-5.790524050293813,0.7877294157555401,49.31506849315068,-3.6122070089900893,-0.4164132374781808,-15.005853009377331,15.30300573150701,115.0,0.01971290402883842,3.0,73.0,-0.7881763405084063,-0.715994474546533,-0.23519803766082803,25.41542329693005,283.45012190700174,6.8536955352847455,11.167132119042781,1.441561250949197,50.85034013605442,-2.8602905392477225,8.885608978595053,99.09836711257702,19.59947453313833,887.0,0.00856605582305603,7.0,588.0,-12.794234678476379,38.20965797540643,-0.8319897644483001,-0.1912302843677446,2.834501219070017,-0.5420424741634782,1
1.3820276558092814,102.84552381675107,4.377505723161877,7.648255025378665,1.327827426863161,40.476190476190474,-2.042193906564348,0.6767367444232135,50.360312743157465,15.990468653265951,144.0,0.009248575996010174,6.0,42.0,11.431450687172662,-10.04942303136338,12.260477870104811,24.627045882415153,269.36447090254006,6.858045354194978,10.49682020989597,1.4016672655865374,50.92307692307693,-3.1974230086743898,7.702154458638618,84.24423986809775,19.025392186533956,1063.0,0.00891656829099901,7.0,650.0,-2.7728267175521126,27.399872599967267,0.10998333794547929,0.3818080516415324,2.6936447090254005,1.0284552381675107,2
-3.5408815630562196,-84.3966135319159,-10.235608944158464,-11.446278137933708,0.5630596938319699,46.42857142857143,-3.9116666895064434,-0.905210449692735,-21.575614752228468,18.181715559589435,152.0,0.030035258350753432,4.0,56.0,-13.259455563370759,9.71857400031454,-16.428718787262365,33.26571526275448,449.7925357789503,7.86819428064414,13.494245540738373,1.5241905086920575,50.155763239875384,-2.9945227498760487,11.10885374443438,150.20508219467308,21.70717255874978,1050.0,0.008685635824784325,6.0,642.0,20.718332553667572,12.547382709086907,2.0171809538176357,-0.18763453552148865,4.497925357789503,-0.8439661353191591,3
-2.9391050485755854,-78.50190599026044,-8.528463725648113,-10.30017453369636,0.6749978436223912,43.47826086956522,-5.182982694194676,-0.5670682736154223,-15.146086842656908,18.066839327981757,138.0,0.030505314845112888,4.0,69.0,-7.966180670737,5.027075622161414,-9.448480395200512,13.287648118859163,109.68689844824296,3.5826846853077514,5.194507613575694,1.2172453342022882,48.20261437908497,-4.100553952742172,3.2404519662455087,26.749287952885442,20.70649739344098,1253.0,0.01291561709651736,6.0,612.0,-10.76970205813611,24.057350176995275,-0.8297616122874429,-0.715690817233769,1.0968689844824295,-0.7850190599026043,4
-1.8050298408094356,-60.88320005396943,-7.812893448558695,-7.818421016325714,0.15443642806604307,27.27272727272727,-1.9522191279860186,-0.9246041158666298,-31.186663003747327,12.17374549525231,159.0,0.019029473824309945,4.0,11.0,-28.518703442115868,26.713673601306432,-14.458954950266579,11.745641308179788,93.30656541210047,3.193955690257549,4.507789397559772,1.1777796799348892,47.928994082840234,-5.767373568117218,2.0365667611876574,16.17834605476419,20.6783611555482,1298.0,0.02221410150038552,7.0,676.0,-12.416438356164527,24.162079664344315,-1.2822518000757503,-0.652507139075058,0.9330656541210047,-0.6088320005396943,5
2.9947061762598315,357.4508221524182,9.734720152045837,14.29500865580363,1.4831043899855345,54.83870967741935,-1.0066363257437425,2.9749633503909414,355.09430070320525,15.538465926051522,93.0,0.0034594600149394543,4.0,93.0,-1.7111186004063916,4.705824776666223,-1.3726682286950302,10.058064571694025,76.6135881477211,2.8421998058739373,4.0881275351942525,1.1636686711648832,47.40157480314961,-4.677801383448768,2.150169224217594,16.378119092187013,20.011963901810702,1372.0,0.01909640197728198,6.0,635.0,-27.529745741792453,37.58781031348648,-2.6314921228376305,4.6656321782397905,0.766135881477211,3.574508221524182,6
-0.2759530775066632,-13.272013542116746,-1.181495321597381,-1.3895330116026396,0.931576112714559,55.81395348837209,-1.8577563321648949,-0.14854105069047857,-7.1441088975595095,13.028729212488392,107.0,0.008027442616412542,3.0,43.0,-1.2344259412074843,0.9584728637008211,-0.7768973437750215,13.692133094755633,114.16956096445503,4.040979531065627,5.700729794769297,1.2307177022395295,48.78444084278768,-4.640829078948438,2.9503635798321888,24.601113081786806,18.78941685129688,1169.0,0.01793585456676809,6.0,617.0,-35.7259278372686,49.41806093202423,-3.596360589638224,-0.11624826643809891,1.1416956096445503,-0.13272013542116745,7
0.7803028130259682,49.26078435550076,4.831781953460018,13.241169610972126,2.410396150365696,37.5,-0.37950515624118886,2.0561059584920587,129.80267473413141,7.940169076610928,5.0,0.001952246608985445,3.0,8.0,17.521663298358405,-16.741360485332436,8.303367319510729,16.341968924454786,145.55168422187484,4.775077629210539,6.924751165793792,1.2895095205539,49.137931034482754,-4.06106549654661,4.0240594342424245,35.840762564811364,18.763571606069107,1054.0,0.015420164589761436,6.0,580.0,-48.25029176319535,64.59226068765014,-4.637749262008167,0.33844187113911395,1.4555168422187483,0.49260784355500764,8
0.6689183361176854,40.9932672077931,2.192536290940541,3.1901592232987577,1.1453695049332773,49.01960784313725,-1.5948881848036,0.41941393916593483,25.702909833043346,15.286016671611344,157.0,0.006682213331260494,5.0,51.0,7.6530036423332115,-6.984085306215526,6.252112576171681,24.317814973557116,263.9583588694991,7.089657236593991,12.83035642554889,1.4480443096387972,47.285464098073554,-2.5983880202928225,9.358808147066753,101.5854278914635,18.17302353823111,904.0,0.0062207111909930324,6.0,571.0,-50.110561611558545,74.42837658511566,-4.271364975021997,0.15530202333187015,2.639583588694991,0.40993267207793105,9
-0.410114209610668,-19.084434341714186,-8.557787447979845,-8.557787447979845,0.0,0.0,-0.410114209610668,-1.0,-46.534438199133675,2.703936045147768,78.0,0.0040749605194218014,2.0,2.0,2.5369910407446516,-2.9471052503553197,2.1379072501561116,28.948333707901106,352.18160988277066,7.865882743683689,13.917957109685036,1.4897501201692915,49.263502454991816,-2.5983880202928353,11.140881762777934,135.5384981505111,19.16287792668782,837.0,0.00881568110264329,6.0,611.0,-29.74060793144958,58.68894163935069,-2.321608566986484,-0.054189184801746886,3.5218160988277063,-0.19084434341714185,10
0.2596392305762807,14.295519192611984,0.6943282519519903,0.9028661543479132,1.0459289100009892,50.877192982456144,-1.6840137563466022,0.1541788061990403,8.488956303792623,18.93128646974847,67.0,0.00988010346822669,3.0,57.0,0.8314739924696335,-0.5718347618933528,1.1808072794658517,23.665587786674138,252.7713199428828,6.6016468465070535,11.496362719997729,1.4171063474338241,48.28767123287671,-2.6937629938187606,8.785326638229995,93.83576822567693,19.068498178015545,1021.0,0.009825105025898468,6.0,584.0,-26.918094639207936,50.583682425882074,-1.9163983469371966,0.056555147141860294,2.527713199428828,0.14295519192611983,11
-3.595612398358261,-84.84634249238235,-6.817601884893439,-6.724227847714518,0.581544768621387,50.847457627118644,-5.419399711160078,-0.6634706037559617,-15.656040708283559,27.410545913198998,144.0,0.039160658031717505,5.0,59.0,-6.810252973121623,3.214640574763361,-7.131437817750861,27.816540512099607,329.13097246783565,6.893680335929562,12.173685566025128,1.4374289278832586,47.68518518518518,-3.0108470748245946,9.23877560726665,109.31507455821551,21.163967991001577,1135.0,0.009561274676592813,7.0,648.0,6.453451861880821,21.363088650218785,0.8465318943917788,-0.2577889946248494,3.2913097246783565,-0.8484634249238234,12
-2.2169310904342043,-68.50132370520048,-3.437355613113959,-3.8783294509956585,0.8786835863816865,51.470588235294116,-4.7390322470959605,-0.4678024910661288,-14.454707234199033,32.641581456268426,167.0,0.026654673850275763,4.0,136.0,-2.47742987409042,0.2604987836562156,-2.552859554220077,24.04023065678431,259.1617019002109,6.179945518966834,9.779454524516067,1.3865120423654749,49.922958397534664,-2.548598849083429,9.432724442071404,101.687914515623,20.713043344074585,1150.0,0.007790571700757055,5.0,649.0,0.030544128876242027,24.00968652790807,0.2699050679460017,-0.26431885268131405,2.591617019002109,-0.6850132370520048,13
-3.4228523576398606,-83.38174496210875,-8.824397215891722,-12.265377807691172,0.5494610232315313,32.69230769230769,-3.948679975874943,-0.8668345823293593,-21.116359257154826,20.329929756115412,166.0,0.01895519514454435,5.0,52.0,-3.9037569455063537,0.48090458786649304,-2.573782457824354,22.550986965973486,234.3156414832502,5.804657522022853,9.419771755415395,1.377422006266513,49.01960784313725,-2.8549571939310683,7.898887946170015,82.07325909521418,20.820612564774375,1202.0,0.009098219623389265,5.0,612.0,-2.820200732218703,25.371187698192188,-0.034158401301138085,-0.35585223604489585,2.343156414832502,-0.8338174496210875,14
0.3342686876572021,18.762966794308646,1.141028902693145,1.682164617079315,1.057978120156317,46.478873239436616,-1.195034506682064,0.2797146741689304,15.700774069196385,14.195322042494817,145.0,0.0052312342937114896,4.0,71.0,0.9455798553085426,-0.6113111676513405,1.4687987891123828,11.055704076952999,86.33018327753375,2.970908056840479,4.090794783788834,1.1737199557839941,49.37694704049844,-3.8996654017968044,2.835039147681488,22.137843733402455,21.017978034902285,1195.0,0.014574856678283437,6.0,642.0,-18.16760527864181,29.223309355594807,-1.867108073239718,0.21733959180869075,0.8633018327753375,0.18762966794308644,15
4.548827942726819,889.7041402282333,6.640553016534501,17.482777448841507,1.4207326183047313,43.80952380952381,-3.046048014715086,1.4933539854762585,292.08473928519226,35.13065016804362,135.0,0.01564372600019886,7.0,105.0,0.6063890179078157,3.942438924819003,1.1361098190266297,12.945994179095788,105.96159286191576,3.602482796752538,4.720598596986031,1.2099343109887768,49.2063492063492,-3.8996654017968715,3.3197705047029387,27.17197039856066,20.061032143386768,1214.0,0.015325558511013176,5.0,630.0,-23.05099030762754,35.99698448672333,-2.5838585172992685,8.396477593420615,1.0596159286191575,8.897041402282333,16
-5.165832623728672,-93.49853056016198,-12.600888413649063,-13.533284076514894,0.5125659598157585,41.25,-5.4883389744349325,-0.9412378950701629,-17.035852011999385,21.659501424070623,150.0,0.027265011809682042,4.0,80.0,2.132558333619805,-7.298390957348477,3.0829901802618673,18.092412722115302,168.30860945534022,4.344788670179037,6.67989772303878,1.2726246368603766,47.275405007363766,-3.8996654017967556,4.639478226459966,43.15975657239534,22.85519408524049,1284.0,0.016233117016931354,6.0,679.0,2.2439531602007623,15.848459561914542,0.4754955834655648,-0.555518406709737,1.6830860945534023,-0.9349853056016197,17
-4.7937343935045345,-92.04486887559204,-11.364116891393616,-14.139215061432457,0.6583579862420589,41.12903225806452,-6.5765702311737115,-0.7289110014794143,-13.99587712745598,22.231340808609787,151.0,0.035633342070624845,6.0,124.0,-4.256404779704104,-0.5373296138004302,-5.615865610862721,19.29262958813027,184.90408243494278,4.683940471389815,7.419160121381793,1.3115870569142802,47.465437788018434,-3.8996654017967836,4.947252546139248,47.41537116229193,22.462629258742815,1192.0,0.015358025615870347,6.0,651.0,-18.176615601338163,37.46924518946844,-1.7123664860920278,-0.497797926706012,1.8490408243494278,-0.9204486887559205,18
-0.3521820912464113,-16.622998632234065,-2.1757381690851303,-2.9729468286161573,0.8844122289709072,48.717948717948715,-1.046763568555509,-0.3364485561265838,-15.880375599213036,9.086151965519639,136.0,0.004070686528377026,3.0,39.0,-1.400368116859485,1.0481860256130737,-3.1993405093321075,22.18035005702155,228.35948447950653,5.453062839849784,9.521697476508288,1.3450413168197828,47.5,-4.752387836843228,4.667201166762273,48.0515253214675,21.873438233561817,1208.0,0.015935628175523357,7.0,680.0,-15.553097345132539,37.733447402154084,-1.6083759486868243,-0.07279311682684171,2.2835948447950654,-0.16622998632234065,19
-3.1927861545332004,-81.21405014845134,-7.497036330904337,-8.876042423102936,0.7115253552387941,41.46341463414634,-4.309344648215005,-0.7408983070907778,-18.846032698287758,22.238882359707898,168.0,0.015066411614151329,10.0,82.0,-3.7676357111324887,0.5748495565992884,-7.0427268735413415,19.630569496733806,189.7277646629243,4.510735257152878,8.648471028047677,1.2972495278065002,46.879535558780844,-4.777092798002699,4.109312991562848,39.71615639165507,23.761023129053058,1282.0,0.0162652558131199,9.0,689.0,-9.747412593055982,29.37798208978979,-0.94659354654152,-0.4280556949202375,1.897277646629243,-0.8121405014845133,20
0.034345651964806656,1.7852559206858132,0.027874829495451905,0.049351405865651905,1.0183136637296408,45.0,-1.1373357402167716,0.030198340516636286,1.5696824231915463,10.186928880256946,73.0,0.002774610754427569,4.0,20.0,2.2270892953298427,-2.192743643365036,7.544628261652159,4.554576766455454,30.25674030078185,1.303154203256327,2.1189137260090405,1.0771601488453832,46.875,-7.962944305320272,0.57197144571417,3.799692568559904,20.32663236228162,1242.0,0.029358497391352475,8.0,640.0,-19.84240273142859,24.39697949788404,-2.355164147343461,0.059003577481863814,0.3025674030078185,0.017852559206858132,21
2.114426907624223,193.93624385772893,8.49800411025553,15.030717966222628,1.9579776210555326,61.29032258064516,-0.730364977907867,2.8950277896415653,265.5333288478042,12.544862533011203,158.0,0.003907215515049123,4.0,31.0,11.118059330309116,-9.003632422684893,11.66866222766882,-3.3249632644112403,-18.18343554914178,-0.8583520212724093,-1.3459388964842176,0.9642541869927698,43.31619537275064,-11.978878376730957,-0.2775688307237513,-1.5179581073686508,22.719488933208545,1400.0,0.05641720798336022,8.0,778.0,11.581208720971436,-14.906171985382677,1.966927397378323,-10.665544656487222,-0.1818343554914178,1.9393624385772892,22
-1.6649677446311961,-57.9020291761381,-4.310671101737815,-5.5050778206039315,0.8034369977078005,41.77215189873418,-3.69273049414188,-0.4508771347577324,-15.680004069615546,20.06842709880345,89.0,0.014169914095925306,4.0,79.0,-4.236667573278607,2.5716998286474113,-5.355046259181642,9.150926397796288,68.14781482739467,2.3153551164364616,3.8077482688201694,1.1283290717956171,46.01063829787234,-10.2328915024825,0.8942659458058626,6.659683121907625,22.686385650524986,1415.0,0.05168980826700724,7.0,752.0,42.54050398059106,-33.38957758279477,5.717950244257381,-0.849653496928593,0.6814781482739467,-0.579020291761381,23
0.8851061379481218,57.47292895655849,8.422084122446211,35.286876557191064,4.98537626853388,60.0,-0.15862233591723712,5.579959044418153,362.3255742907833,5.169977524251245,3.0,0.0009947003456272508,1.0,5.0,14.78505944475026,-13.899953306802137,12.312463962153824,5.321553099836573,36.03134474868739,1.4885450598751084,2.4274203915633175,1.0797166382229173,43.71584699453552,-10.700482781340188,0.4973189722912738,3.3672634669829935,20.770917333211692,1402.0,0.05803481401490903,7.0,732.0,27.190353465266192,-21.86880036542962,3.7297915357560596,1.595081431387659,0.3603134474868739,0.5747292895655849,24
-0.8708745799405282,-36.2832063212157,-12.827322552608587,-12.826451378444224,0.036887943618909666,14.285714285714285,-0.8708745799405282,-1.0,-41.662952573140295,3.6643750923504523,90.0,0.003681484788390675,3.0,7.0,-5.148886041772438,4.27801146183191,-5.533364048852552,22.577696405025407,234.74831065874176,5.286614388595822,8.942367904397015,1.3095137511039443,47.61904761904761,-3.5956494273417747,6.279170664787767,65.28676262866057,22.973846076904668,1270.0,0.009766797151996716,8.0,735.0,42.093023255814124,-19.515326850788718,4.84987616666551,-0.15456216157381134,2.3474831065874175,-0.362832063212157,25
-0.40891815922726726,-19.03434408232576,-5.334830660087381,-6.491265761831071,0.4806946593453535,25.0,-0.5566892292953929,-0.7345537468810723,-34.19204662252532,4.31533780832939,162.0,0.0038603090714083425,2.0,8.0,12.095308056288467,-12.504226215515734,8.487821510916246,36.72680842830067,540.1563332223637,8.319590677739658,15.565342181264205,1.5668309556172433,50.991501416430594,-2.112469416620811,17.385723144361688,255.6990075086715,22.376182041401275,1250.0,0.006401073406916178,7.0,706.0,41.54966712807375,-4.8228586997730805,4.045247559450726,-0.03523858355741981,5.401563332223637,-0.1903434408232576,26
0.13246342172894554,7.059273572055824,2.6277429523243994,7.447779026693523,2.0401565066573344,50.0,-0.10579254756107881,1.252105415577297,66.72751280500346,1.8411615740700449,4.0,0.0006786200136476889,1.0,4.0,-0.004288716387212954,0.1367521381161585,0.1329906893661446,30.99175913647216,396.407372073619,8.134210969342972,14.575672918653078,1.512139964593878,49.787234042553195,-2.1891956966604,14.156687400651224,181.07443417613837,19.690592229984855,1157.0,0.005919397712436181,7.0,705.0,24.784040031603773,6.207719104868392,2.592105774703679,0.01780812888299365,3.96407372073619,0.07059273572055824,27
-5.6387578074985285,-94.97505189568159,-12.39603934900807,-13.752243035061188,0.4843838729400175,33.33333333333333,-6.1172055151084646,-0.9217865565529472,-15.525888685791125,24.050493931837682,165.0,0.0417741865558222,7.0,69.0,-10.081442891057657,4.4426850835591285,-13.024858454955764,50.83352521055558,1046.5095311812704,10.780304300033931,22.601762191183212,1.7526440560429937,49.86301369863014,-2.1891956966604367,23.2201832335505,478.0337969683087,22.682104010970995,1026.0,0.0061437804031650965,4.0,730.0,39.38094996143058,11.452575249124997,3.76819278173555,-0.0907541203074151,10.465095311812703,-0.9497505189568158,28
-1.1470153645409042,-44.81428952091561,-7.816205623071872,-7.894549201209027,0.2208604604655244,33.33333333333333,-1.1470153645409042,-1.0,-39.070348058373774,7.822015592238227,146.0,0.0030565303142954586,2.0,9.0,-1.5328264951213644,0.3858111305804601,-1.7065018323562926,32.88512091428175,440.539148258686,8.310335085510298,15.40093488295594,1.5305419967467304,48.33574529667149,-3.115698566015169,10.554654186698254,141.39337902065242,20.31312611486722,1180.0,0.011269191196682224,4.0,691.0,24.885008756115102,8.000112158166651,2.5440701029110944,-0.10172600936387273,4.40539148258686,-0.44814289520915607,29
