Total Return (%),CAGR (%),Sharpe Ratio,Sortino Ratio,Profit Factor,Win Rate (%),Max Drawdown (%),Recovery Factor,Calmar Ratio,Annualized Volatility (%),Time Underwater (bars),Ulcer Index,Max Consecutive Losses,Trade Events,Benchmark Return (%),Alpha vs Benchmark (%),Benchmark Sharpe Ratio,IS_Total Return (%),IS_CAGR (%),IS_Sharpe Ratio,IS_Sortino Ratio,IS_Profit Factor,IS_Win Rate (%),IS_Max Drawdown (%),IS_Recovery Factor,IS_Calmar Ratio,IS_Annualized Volatility (%),IS_Time Underwater (bars),IS_Ulcer Index,IS_Max Consecutive Losses,IS_Trade Events,IS_Benchmark Return (%),IS_Alpha vs Benchmark (%),IS_Benchmark Sharpe Ratio,Walk-Forward Efficiency,IS Annualized Return,OOS Annualized Return,Fold
1.380738947850757,61.68847024528097,2.5794532592501103,3.449418945803345,1.1281875860433992,48.69565217391305,-2.4479271586230493,0.5640441313733444,25.200288345173032,18.51558856039978,175.0,0.00757950743924363,5.0,115.0,0.10361091780719534,1.2771280300435617,0.23267359867226975,9.170446866411597,68.32636630098703,2.60015981318386,3.5065891039680266,1.1542518368471293,48.946515397082656,-3.6998747490737087,2.478583057090645,18.467210631412062,20.029156265779164,1176.0,0.012700921819437066,7.0,617.0,-18.270140106902886,27.440586973314485,-1.8637317152762134,0.9028501526560739,0.6832636630098703,0.6168847024528097,21
-2.9775262721353224,-65.3257630569948,-3.6359787713582863,-4.564788160382904,0.8508819867886827,47.5609756097561,-5.764926254829317,-0.516489915138295,-11.331586939602388,28.561680688483126,249.0,0.03260933494275324,6.0,164.0,-1.4461686627212367,-1.5313576094140857,-1.1071244861794813,10.737527425134719,83.1841819729642,3.002576467387948,4.211891441022808,1.1858330782258288,48.40871021775545,-3.6998747490737736,2.90213268106515,22.48297242867168,20.171009928377142,1305.0,0.013471390882671,6.0,597.0,-19.351326642980382,30.0888540681151,-2.050172469057206,-0.7853147257999894,0.831841819729642,-0.653257630569948,22
4.124511386812046,312.1509403029435,5.252641518711194,17.71694996111729,1.5894211806921719,39.75903614457831,-1.676749085171718,2.4598262335653223,186.16437191672944,27.2742843108289,214.0,0.008894212186207522,6.0,83.0,7.60138417025924,-3.4768727834471935,7.584041282597445,13.713761319143503,114.41147986952798,3.7529641426159563,4.986562173394242,1.21784531707161,49.30662557781202,-3.699874749073789,3.706547450714797,30.92306838175245,20.342962291498953,1187.0,0.01560234787354294,5.0,649.0,-12.436259717967623,26.150021037111127,-1.2519247697691684,2.72831835283411,1.1441147986952798,3.1215094030294352,23
-5.127960154733991,-84.19029102851347,-8.030903125810694,-10.543180700051066,0.6363296256046529,39.81481481481482,-5.851985473870649,-0.8762769794338244,-14.386619960768275,22.890201595069104,212.0,0.03455450319411362,5.0,108.0,-16.19782214156078,11.06986198682679,-6.507238373391996,16.77233865318033,150.99208870095904,4.158088767761706,6.288004511317372,1.2616265798440762,47.34513274336283,-3.6998747490736323,4.533217957548362,40.81005410757868,22.243939619658228,1251.0,0.015050711348398903,6.0,678.0,2.246438872645884,14.525899780534445,0.4757800346118323,-0.5575808093843445,1.5099208870095904,-0.8419029102851348,24
-4.580065320049986,-80.65563015023454,-7.687207277547665,-9.48656623720839,0.7680168469960954,46.568627450980394,-4.950556413086306,-0.9251617268602449,-16.2922353408658,21.333273070529597,238.0,0.02893232901549745,11.0,204.0,-7.482385289568705,2.9023199695187185,-4.323282454511009,19.039129732330238,181.32967791206246,4.726319468939669,7.477603980525084,1.3268313073643054,47.80487804878049,-3.8996654017967334,4.882247006001629,46.498778543542876,21.971046433596996,1184.0,0.016145528745246208,6.0,615.0,-9.32202515982674,28.361154892156982,-0.8052673853092116,-0.44480104458879177,1.8132967791206247,-0.8065563015023455,25
-6.509741381187794,-90.5451793533251,-8.054668147463662,-8.549980539951525,0.7136377737273355,43.01675977653631,-6.549545256937882,-0.993922650475936,-13.824651300395445,29.00320388361177,248.0,0.03713500123255967,8.0,179.0,5.408769378650868,-11.918510759838663,4.790676801405728,15.533992195521563,135.60255569590745,4.110215030757974,6.802878295962947,1.261009094846367,46.87975646879756,-4.337168646939961,3.581597456783561,31.265225481047477,20.891661145813607,1178.0,0.015951796804279033,6.0,657.0,-11.208128949284202,26.742121144805765,-0.9309058230857932,-0.6677247260470164,1.3560255569590747,-0.905451793533251,26
-3.2309468489984283,-68.36217147828685,-8.772493064342784,-9.405843652957703,0.5098646217516797,41.935483870967744,-3.2309468489984283,-1.0,-21.1585565078171,13.245311596725795,240.0,0.008101529671211423,3.0,62.0,-0.1619724116809773,-3.068974437317451,-0.23853267786641688,16.68613824132217,149.8944582835263,4.335723928054107,7.509080199185224,1.2750073337350134,46.616541353383454,-5.281899576194419,3.159116904934501,28.378892124171063,21.176983140609313,1190.0,0.019894012196740845,7.0,665.0,-13.237901878646419,29.924040119968588,-1.314268365991201,-0.45606870501496044,1.498944582835263,-0.6836217147828685,27
-6.190648629140149,-89.34620086549917,-11.569117189769479,-13.081758878855185,0.5785647771432311,39.44954128440367,-7.986800803077799,-0.7751099322214869,-11.186732093164094,19.36394616164389,249.0,0.04515988340084128,10.0,109.0,-0.7650427940281701,-5.42560583511198,-0.6366895358195346,16.99437882410111,153.83790790508422,4.35058196016226,7.719435418627556,1.2784834025786687,47.61215629522431,-5.419422129029119,3.135828584577453,28.386404351314862,21.47886138134371,1268.0,0.021512137643685442,7.0,691.0,-10.704705662181935,27.69908448628304,-1.0411984372387775,-0.5807814347073966,1.5383790790508423,-0.8934620086549917,28
-5.761538915754261,-87.49868729465834,-12.919630441308886,-15.111527391665373,0.40271521068523086,30.357142857142854,-6.894665733457672,-0.8356516673165606,-12.690780188233692,16.146556246966597,249.0,0.04267442073637099,7.0,56.0,-1.3709859456121576,-4.390552970142103,-2.961987658117001,9.33533324968856,69.84086292233354,2.4699796375612717,4.5551421067263025,1.1548101406211493,45.50898203592814,-4.95645007378328,1.8834716603052268,14.090904151693328,21.568941437123996,1266.0,0.016378866331457513,8.0,668.0,-11.706981915830482,21.042315165519042,-1.1891386623756826,-1.2528294129464175,0.6984086292233354,-0.8749868729465834,29
1.9870073232719498,99.25603296054194,2.9115518224907233,6.104266063294671,1.1978222285233615,40.74074074074074,-2.558966520625343,0.776488206178789,38.78754651947788,23.966832151132515,185.0,0.011809264145759966,5.0,81.0,9.274047842740485,-7.287040519468535,12.982880916675525,2.7585199648160197,17.52720360240303,0.7959856411746283,1.277745059894824,1.0480659855699899,46.28482972136223,-9.884513638714385,0.27907493131597344,1.7731983831510683,20.36951135976705,1176.0,0.03454858158312543,8.0,646.0,-19.296010270974804,22.054530235790825,-2.2870786000901395,5.662970272504489,0.1752720360240303,0.9925603296054195,30
